Participant_ID,Triad_Or_Individual,School,Team,School_Team,A_B_C,Computer_Sat_At,Block,Date,Face_Video_Offset_From_900_Seconds ,Audio_Quality,Screen_Video_Offset_From_900_Seconds ,Number_Of_Screen_Shots_Offset_From_29,Shimmer_Quality,Gaze_Calibration_Quality,Face_Offset_OK,Audio_Quality_ABC,Shimmer_Quality_ABC,Gaze_Calibration_Quality_ABC,Team_Data_Check_Complete_Y/N,Notes
CPS2-CU-T38-PB,Triad,CU,T38,CU-T38,PB,B,WU,9-21-18 @ 14:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T38-PC,Triad,CU,T38,CU-T38,PC,C,ExpBlock1,9-21-18 @ 14:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T38-PC,Triad,CU,T38,CU-T38,PC,C,ExpBlock2,9-21-18 @ 14:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T38-PC,Triad,CU,T38,CU-T38,PC,C,Transfer,9-21-18 @ 14:00,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T38-PC,Triad,CU,T38,CU-T38,PC,C,WU,9-21-18 @ 14:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T39-PA,Triad,CU,T39,CU-T39,PA,A,ExpBlock1,9-24-18 @ 14:00,-1,A,-1,NaN,C,A,1,1,1,1,Y,
CPS2-CU-T39-PA,Triad,CU,T39,CU-T39,PA,A,ExpBlock2,9-24-18 @ 14:00,-1,B,-1,NaN,B,F,1,1,1,0,Y,
CPS2-CU-T39-PA,Triad,CU,T39,CU-T39,PA,A,Transfer,9-24-18 @ 14:00,-1,B,NaN,0,A,F,1,1,1,0,Y,
CPS2-CU-T39-PA,Triad,CU,T39,CU-T39,PA,A,WU,9-24-18 @ 14:00,-1,B,NaN,0,C,C,1,1,1,1,Y,
CPS2-CU-T39-PB,Triad,CU,T39,CU-T39,PB,B,ExpBlock1,9-24-18 @ 14:00,-1,C,NaN,0,C,C,1,1,1,1,Y,
CPS2-CU-T39-PB,Triad,CU,T39,CU-T39,PB,B,ExpBlock2,9-24-18 @ 14:00,-1,C,-1,NaN,C,C,1,1,1,1,Y,zoom videos in screen video went small
CPS2-CU-T39-PB,Triad,CU,T39,CU-T39,PB,B,Transfer,9-24-18 @ 14:00,-1,B,-1,NaN,A,F,1,1,1,0,Y,
CPS2-CU-T39-PB,Triad,CU,T39,CU-T39,PB,B,WU,9-24-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,zoom videos in screen video went small
CPS2-CU-T39-PC,Triad,CU,T39,CU-T39,PC,C,ExpBlock1,9-24-18 @ 14:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T39-PC,Triad,CU,T39,CU-T39,PC,C,ExpBlock2,9-24-18 @ 14:00,-1,C,NaN,0,C,B,1,1,1,1,Y,
CPS2-CU-T39-PC,Triad,CU,T39,CU-T39,PC,C,Transfer,9-24-18 @ 14:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,zoom videos went small in screen video
CPS2-CU-T39-PC,Triad,CU,T39,CU-T39,PC,C,WU,9-24-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,zoom videos in screen video went small
CPS2-CU-T40-PA,Triad,CU,T40,CU-T40,PA,A,ExpBlock1,9-26-18 @ 17:30,-1,A,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T40-PA,Triad,CU,T40,CU-T40,PA,A,ExpBlock2,9-26-18 @ 17:30,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T40-PA,Triad,CU,T40,CU-T40,PA,A,Transfer,9-26-18 @ 17:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T40-PA,Triad,CU,T40,CU-T40,PA,A,WU,9-26-18 @ 17:30,-1,A,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T40-PB,Triad,CU,T40,CU-T40,PB,B,ExpBlock1,9-26-18 @ 17:30,-1,A,NaN,0,C,B,1,1,1,1,Y,
CPS2-CU-T40-PB,Triad,CU,T40,CU-T40,PB,B,ExpBlock2,9-26-18 @ 17:30,-1,A,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T40-PB,Triad,CU,T40,CU-T40,PB,B,Transfer,9-26-18 @ 17:30,-1,A,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T40-PB,Triad,CU,T40,CU-T40,PB,B,WU,9-26-18 @ 17:30,-1,A,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T40-PC,Triad,CU,T40,CU-T40,PC,C,ExpBlock1,9-26-18 @ 17:30,-1,A,-1,NaN,C,A,1,1,1,1,Y,
CPS2-CU-T40-PC,Triad,CU,T40,CU-T40,PC,C,ExpBlock2,9-26-18 @ 17:30,-1,A,NaN,0,C,A,1,1,1,1,Y,
CPS2-CU-T40-PC,Triad,CU,T40,CU-T40,PC,C,Transfer,9-26-18 @ 17:30,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T40-PC,Triad,CU,T40,CU-T40,PC,C,WU,9-26-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T43-PA,Triad,CU,T43,CU-T43,PA,A,ExpBlock1,10-3-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T43-PA,Triad,CU,T43,CU-T43,PA,A,ExpBlock2,10-3-18 @ 17:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T43-PA,Triad,CU,T43,CU-T43,PA,A,Transfer,10-3-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T43-PA,Triad,CU,T43,CU-T43,PA,A,WU,10-3-18 @ 17:30,-1,B,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T43-PC,Triad,CU,T43,CU-T43,PC,C,ExpBlock1,10-3-18 @ 17:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T43-PC,Triad,CU,T43,CU-T43,PC,C,ExpBlock2,10-3-18 @ 17:30,-1,B,NaN,0,B,A,1,1,1,1,Y,
CPS2-CU-T43-PC,Triad,CU,T43,CU-T43,PC,C,Transfer,10-3-18 @ 17:30,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T43-PC,Triad,CU,T43,CU-T43,PC,C,WU,10-3-18 @ 17:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T43-PD,Triad,CU,T43,CU-T43,PD,B,ExpBlock1,10-3-18 @ 17:30,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T43-PD,Triad,CU,T43,CU-T43,PD,B,ExpBlock2,10-3-18 @ 17:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T43-PD,Triad,CU,T44,CU-T44,PD,B,Transfer,10-3-18 @ 17:30,-1,B,NaN,0,A,F,1,1,1,0,Y,
CPS2-CU-T43-PD,Triad,CU,T43,CU-T43,PD,B,WU,10-3-18 @ 17:30,-1,A,-1,NaN,A,F,1,1,1,0,Y,
CPS2-CU-T44-PA,Triad,CU,T44,CU-T44,PA,A,ExpBlock1,10-4-18 @ 17:00,-1,C,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T44-PA,Triad,CU,T44,CU-T44,PA,A,ExpBlock2,10-4-18 @ 17:00,-1,A,-1,NaN,C,B,1,1,1,1,Y,
CPS2-CU-T44-PA,Triad,CU,T44,CU-T44,PA,A,Transfer,10-4-18 @ 17:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T44-PA,Triad,CU,T44,CU-T44,PA,A,WU,10-4-18 @ 17:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T44-PB,Triad,CU,T44,CU-T44,PB,B,ExpBlock1,10-4-18 @ 17:00,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T44-PB,Triad,CU,T44,CU-T44,PB,B,ExpBlock2,10-4-18 @ 17:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T44-PB,Triad,CU,T44,CU-T44,PB,B,Transfer,10-4-18 @ 17:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T44-PB,Triad,CU,T44,CU-T44,PB,B,WU,10-4-18 @ 17:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T44-PC,Triad,CU,T44,CU-T44,PC,C,ExpBlock1,10-4-18 @ 17:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T44-PC,Triad,CU,T44,CU-T44,PC,C,ExpBlock2,10-4-18 @ 17:00,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T44-PC,Triad,CU,T44,CU-T44,PC,C,Transfer,10-4-18 @ 17:00,-1,C,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T44-PC,Triad,CU,T44,CU-T44,PC,C,WU,10-4-18 @ 17:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T45-PA,Triad,CU,T45,CU-T45,PA,A,ExpBlock1,10-8-18 @ 15:30,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T45-PA,Triad,CU,T45,CU-T45,PA,A,ExpBlock2,10-8-18 @ 15:30,-1,A,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T45-PA,Triad,CU,T45,CU-T45,PA,A,Transfer,10-8-18 @ 15:30,-1,A,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T45-PA,Triad,CU,T45,CU-T45,PA,A,WU,10-8-18 @ 15:30,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T45-PB,Triad,CU,T45,CU-T45,PB,B,ExpBlock1,10-8-18 @ 15:30,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T45-PB,Triad,CU,T45,CU-T45,PB,B,ExpBlock2,10-8-18 @ 15:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T45-PB,Triad,CU,T45,CU-T45,PB,B,Transfer,10-8-18 @ 15:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T45-PB,Triad,CU,T45,CU-T45,PB,B,WU,10-8-18 @ 15:30,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T45-PC,Triad,CU,T45,CU-T45,PC,C,ExpBlock1,10-8-18 @ 15:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T45-PC,Triad,CU,T45,CU-T45,PC,C,ExpBlock2,10-8-18 @ 15:30,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T45-PC,Triad,CU,T45,CU-T45,PC,C,Transfer,10-8-18 @ 15:30,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T45-PC,Triad,CU,T45,CU-T45,PC,C,WU,10-8-18 @ 15:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T46-PA,Triad,CU,T46,CU-T46,PA,A,ExpBlock1,10-9-18 @ 13:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T46-PA,Triad,CU,T46,CU-T46,PA,A,ExpBlock2,10-9-18 @ 13:00,-1,A,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T46-PA,Triad,CU,T46,CU-T46,PA,A,Transfer,10-9-18 @ 13:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T46-PA,Triad,CU,T46,CU-T46,PA,A,WU,10-9-18 @ 13:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T46-PB,Triad,CU,T46,CU-T46,PB,B,ExpBlock1,10-9-18 @ 13:00,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T46-PB,Triad,CU,T46,CU-T46,PB,B,ExpBlock2,10-9-18 @ 13:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T46-PB,Triad,CU,T46,CU-T46,PB,B,Transfer,10-9-18 @ 13:00,-1,B,NaN,0,C,B,1,1,1,1,Y,
CPS2-CU-T46-PB,Triad,CU,T46,CU-T46,PB,B,WU,10-9-18 @ 13:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T46-PC,Triad,CU,T46,CU-T46,PC,C,ExpBlock1,10-9-18 @ 13:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T46-PC,Triad,CU,T46,CU-T46,PC,C,ExpBlock2,10-9-18 @ 13:00,-1,B,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T46-PC,Triad,CU,T46,CU-T46,PC,C,Transfer,10-9-18 @ 13:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T46-PC,Triad,CU,T46,CU-T46,PC,C,WU,10-9-18 @ 13:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,zoom videos went small in screenvideo
CPS2-CU-T48-PA,Triad,CU,T48,CU-T48,PA,A,ExpBlock1,10-18-18 @ 17:00,-1,A,-1,NaN,C,C,1,1,1,1,Y,
CPS2-CU-T48-PA,Triad,CU,T48,CU-T48,PA,A,ExpBlock2,10-18-18 @ 17:00,-1,C,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T48-PA,Triad,CU,T48,CU-T48,PA,A,Transfer,10-18-18 @ 17:00,-1,C,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T48-PA,Triad,CU,T48,CU-T48,PA,A,WU,10-18-18 @ 17:00,-1,B,NaN,0,F,C,1,1,0,1,Y,
CPS2-CU-T48-PB,Triad,CU,T48,CU-T48,PB,B,ExpBlock1,10-18-18 @ 17:00,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T48-PB,Triad,CU,T48,CU-T48,PB,B,ExpBlock2,10-18-18 @ 17:00,-1,C,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T48-PB,Triad,CU,T48,CU-T48,PB,B,Transfer,10-18-18 @ 17:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T48-PB,Triad,CU,T48,CU-T48,PB,B,WU,10-18-18 @ 17:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T48-PC,Triad,CU,T48,CU-T48,PC,C,ExpBlock1,10-18-18 @ 17:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T48-PC,Triad,CU,T48,CU-T48,PC,C,ExpBlock2,10-18-18 @ 17:00,-1,B,NaN,0,B,B,1,1,1,1,Y,
CPS2-CU-T48-PC,Triad,CU,T48,CU-T48,PC,C,Transfer,10-18-18 @ 17:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T48-PC,Triad,CU,T48,CU-T48,PC,C,WU,10-18-18 @ 17:00,-1,C,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T49-PA,Triad,CU,T49,CU-T49,PA,A,ExpBlock1,10-19-18 @ 16:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T49-PA,Triad,CU,T49,CU-T49,PA,A,ExpBlock2,10-19-18 @ 16:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T49-PA,Triad,CU,T49,CU-T49,PA,A,Transfer,10-19-18 @ 16:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T49-PA,Triad,CU,T49,CU-T49,PA,A,WU,10-19-18 @ 16:00,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T49-PB,Triad,CU,T49,CU-T49,PB,B,ExpBlock1,10-19-18 @ 16:00,-1,B,NaN,0,B,A,1,1,1,1,Y,
CPS2-CU-T49-PB,Triad,CU,T49,CU-T49,PB,B,ExpBlock2,10-19-18 @ 16:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T49-PB,Triad,CU,T49,CU-T49,PB,B,Transfer,10-19-18 @ 16:00,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T49-PB,Triad,CU,T49,CU-T49,PB,B,WU,10-19-18 @ 16:00,NaN,NaN,-1,NaN,A,A,0,0,1,1,Y,face videos went small in screen video
CPS2-CU-T49-PC,Triad,CU,T49,CU-T49,PC,C,ExpBlock1,10-19-18 @ 16:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T49-PC,Triad,CU,T49,CU-T49,PC,C,ExpBlock2,10-19-18 @ 16:00,-1,A,NaN,0,B,A,1,1,1,1,Y,
CPS2-CU-T49-PC,Triad,CU,T49,CU-T49,PC,C,Transfer,10-19-18 @ 16:00,-1,B,-1,NaN,B,F,1,1,1,0,Y,
CPS2-CU-T49-PC,Triad,CU,T49,CU-T49,PC,C,WU,10-19-18 @ 16:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T52-PA,Triad,CU,T52,CU-T52,PA,A,ExpBlock1,11-2-18 @ 14:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T52-PA,Triad,CU,T52,CU-T52,PA,A,ExpBlock2,11-2-18 @ 14:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T52-PA,Triad,CU,T52,CU-T52,PA,A,Transfer,11-2-18 @ 14:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T52-PA,Triad,CU,T52,CU-T52,PA,A,WU,11-2-18 @ 14:00,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T52-PB,Triad,CU,T52,CU-T52,PB,B,ExpBlock1,11-2-18 @ 14:00,-1,B,NaN,0,B,C,1,1,1,1,Y,
CPS2-CU-T52-PB,Triad,CU,T52,CU-T52,PB,B,ExpBlock2,11-2-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T52-PB,Triad,CU,T52,CU-T52,PB,B,Transfer,11-2-18 @ 14:00,-1,B,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T52-PB,Triad,CU,T52,CU-T52,PB,B,WU,11-2-18 @ 14:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T52-PD,Triad,CU,T52,CU-T52,PD,C,ExpBlock1,11-2-18 @ 14:00,-1,A,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T52-PD,Triad,CU,T52,CU-T52,PD,C,ExpBlock2,11-2-18 @ 14:00,-1,A,NaN,0,NaN,B,1,1,0,1,Y,
CPS2-CU-T52-PD,Triad,CU,T52,CU-T52,PD,C,Transfer,11-2-18 @ 14:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T52-PD,Triad,CU,T52,CU-T52,PD,C,WU,11-2-18 @ 14:00,-1,A,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T53-PA,Triad,CU,T53,CU-T53,PA,A,ExpBlock1,11-6-18 @ 14:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T53-PA,Triad,CU,T53,CU-T53,PA,A,ExpBlock2,11-6-18 @ 14:00,-1,A,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T53-PA,Triad,CU,T53,CU-T53,PA,A,Transfer,11-6-18 @ 14:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T53-PA,Triad,CU,T53,CU-T53,PA,A,WU,11-6-18 @ 14:00,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T53-PB,Triad,CU,T53,CU-T53,PB,B,ExpBlock1,11-6-18 @ 14:00,-1,B,NaN,0,B,A,1,1,1,1,Y,
CPS2-CU-T53-PB,Triad,CU,T53,CU-T53,PB,B,ExpBlock2,11-6-18 @ 14:00,-1,A,-1,NaN,C,A,1,1,1,1,Y,
CPS2-CU-T53-PB,Triad,CU,T53,CU-T53,PB,B,Transfer,11-6-18 @ 14:00,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T53-PB,Triad,CU,T53,CU-T53,PB,B,WU,11-6-18 @ 14:00,-1,B,-1,NaN,C,A,1,1,1,1,Y,
CPS2-CU-T53-PC,Triad,CU,T53,CU-T53,PC,C,ExpBlock1,11-6-18 @ 14:00,-1,A,-1,NaN,NaN,B,1,1,0,1,Y,
CPS2-CU-T53-PC,Triad,CU,T53,CU-T53,PC,C,ExpBlock2,11-6-18 @ 14:00,-1,A,NaN,0,NaN,B,1,1,0,1,Y,
CPS2-CU-T53-PC,Triad,CU,T53,CU-T53,PC,C,Transfer,11-6-18 @ 14:00,-1,A,NaN,0,NaN,B,1,1,0,1,Y,
CPS2-CU-T53-PC,Triad,CU,T53,CU-T53,PC,C,WU,11-6-18 @ 14:00,-1,A,-1,NaN,NaN,C,1,1,0,1,Y,
CPS2-CU-T54-PA,Triad,CU,T54,CU-T54,PA,A,ExpBlock1,11-8-18 @ 15:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T54-PA,Triad,CU,T54,CU-T54,PA,A,ExpBlock2,11-8-18 @ 15:30,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T54-PA,Triad,CU,T54,CU-T54,PA,A,Transfer,11-8-18 @ 15:30,-1,B,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T54-PA,Triad,CU,T54,CU-T54,PA,A,WU,11-8-18 @ 15:30,-1,C,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T54-PB,Triad,CU,T54,CU-T54,PB,B,ExpBlock1,11-8-18 @ 15:30,-1,C,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T54-PB,Triad,CU,T54,CU-T54,PB,B,ExpBlock2,11-8-18 @ 15:30,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T54-PB,Triad,CU,T54,CU-T54,PB,B,Transfer,11-8-18 @ 15:30,-1,C,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T54-PB,Triad,CU,T54,CU-T54,PB,B,WU,11-8-18 @ 15:30,-1,C,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T54-PC,Triad,CU,T54,CU-T54,PC,C,ExpBlock1,11-8-18 @ 15:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T54-PC,Triad,CU,T54,CU-T54,PC,C,ExpBlock2,11-8-18 @ 15:30,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T54-PC,Triad,CU,T54,CU-T54,PC,C,Transfer,11-8-18 @ 15:30,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T54-PC,Triad,CU,T54,CU-T54,PC,C,WU,11-8-18 @ 15:30,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T56-PA,Triad,CU,T56,CU-T56,PA,A,ExpBlock1,11-16-18 @ 14:00,-1,B,-1,NaN,A,B,1,1,1,1,,
CPS2-CU-T56-PA,Triad,CU,T56,CU-T56,PA,A,ExpBlock2,11-16-18 @ 14:00,-1,C,-1,NaN,A,B,1,1,1,1,,
CPS2-CU-T56-PA,Triad,CU,T56,CU-T56,PA,A,Transfer,11-16-18 @ 14:00,-1,B,-1,NaN,B,A,1,1,1,1,,
CPS2-CU-T56-PA,Triad,CU,T56,CU-T56,PA,A,WU,11-16-18 @ 14:00,-1,B,NaN,0,A,C,1,1,1,1,,
CPS2-CU-T56-PB,Triad,CU,T56,CU-T56,PB,B,ExpBlock1,11-16-18 @ 14:00,-1,B,NaN,0,A,A,1,1,1,1,,
CPS2-CU-T56-PB,Triad,CU,T56,CU-T56,PB,B,ExpBlock2,11-16-18 @ 14:00,-1,C,-1,NaN,A,A,1,1,1,1,,
CPS2-CU-T56-PB,Triad,CU,T56,CU-T56,PB,B,Transfer,11-16-18 @ 14:00,-1,C,-1,NaN,A,B,1,1,1,1,,
CPS2-CU-T56-PB,Triad,CU,T56,CU-T56,PB,B,WU,11-16-18 @ 14:00,-1,A,-1,NaN,A,A,1,1,1,1,,screen video has zoom videos small and at top
CPS2-CU-T56-PC,Triad,CU,T56,CU-T56,PC,C,ExpBlock1,11-16-18 @ 14:00,-1,B,-1,NaN,A,A,1,1,1,1,,screen video has zoom videos small and at top
CPS2-CU-T56-PC,Triad,CU,T56,CU-T56,PC,C,ExpBlock2,11-16-18 @ 14:00,-1,C,NaN,0,A,A,1,1,1,1,,
CPS2-CU-T56-PC,Triad,CU,T56,CU-T56,PC,C,Transfer,11-16-18 @ 14:00,-1,B,NaN,0,A,F,1,1,1,0,,
CPS2-CU-T56-PC,Triad,CU,T56,CU-T56,PC,C,WU,11-16-18 @ 14:00,-1,B,-1,NaN,A,A,1,1,1,1,,
CPS2-CU-T57-PA,Triad,CU,T57,CU-T57,PA,A,ExpBlock1,11-26-18 @ 17:00,-1,A,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T57-PA,Triad,CU,T57,CU-T57,PA,A,ExpBlock2,11-26-18 @ 17:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T57-PA,Triad,CU,T57,CU-T57,PA,A,Transfer,11-26-18 @ 17:00,-1,A,NaN,0,A,A,1,1,1,1,Y,
CPS2-CU-T57-PA,Triad,CU,T57,CU-T57,PA,A,WU,11-26-18 @ 17:00,-1,C,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T57-PB,Triad,CU,T57,CU-T57,PB,B,ExpBlock1,11-26-18 @ 17:00,-1,A,NaN,0,A,C,1,1,1,1,Y,
CPS2-CU-T57-PB,Triad,CU,T57,CU-T57,PB,B,ExpBlock2,11-26-18 @ 17:00,-1,B,-1,NaN,B,C,1,1,1,1,Y,
CPS2-CU-T57-PB,Triad,CU,T57,CU-T57,PB,B,Transfer,11-26-18 @ 17:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,
CPS2-CU-T57-PB,Triad,CU,T57,CU-T57,PB,B,WU,11-26-18 @ 17:00,-1,B,-1,NaN,A,C,1,1,1,1,Y,PB screen video went momentarily small as I (CR) repositioned face videos
CPS2-CU-T57-PC,Triad,CU,T57,CU-T57,PC,C,ExpBlock1,11-26-18 @ 17:00,-1,B,-1,NaN,B,A,1,1,1,1,Y,
CPS2-CU-T57-PC,Triad,CU,T57,CU-T57,PC,C,ExpBlock2,11-26-18 @ 17:00,-1,A,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T57-PC,Triad,CU,T57,CU-T57,PC,C,Transfer,11-26-18 @ 17:00,-876,NaN,-1,NaN,NaN,B,0,0,0,1,Y,PC screen video went small momentarily as I (CR) repositioned the face videos
CPS2-CU-T57-PC,Triad,CU,T57,CU-T57,PC,C,WU,11-26-18 @ 17:00,-1,B,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T60-PB,Triad,CU,T60,CU-T60,PB,B,ExpBlock1,12-6-18 @ 17:00,-1,B,NaN,0,A,B,1,1,1,1,Y,
CPS2-CU-T60-PB,Triad,CU,T60,CU-T60,PB,B,ExpBlock2,12-6-18 @ 17:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T60-PB,Triad,CU,T60,CU-T60,PB,B,Transfer,12-6-18 @ 17:00,-1,C,-1,NaN,B,B,1,1,1,1,Y,
CPS2-CU-T60-PB,Triad,CU,T60,CU-T60,PB,B,WU,12-6-18 @ 17:00,-1,B,-1,NaN,A,A,1,1,1,1,Y,
CPS2-CU-T60-PC,Triad,CU,T60,CU-T60,PC,C,ExpBlock1,12-6-18 @ 17:00,-1,B,-1,NaN,A,B,1,1,1,1,Y,
CPS2-CU-T60-PC,Triad,CU,T60,CU-T60,PC,C,ExpBlock2,12-6-18 @ 17:00,-1,B,NaN,0,A,A,1,1,1,1,Y,
